Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Sunrise,Sunset,Moon Phase,Conditions
"Salt Lake City, UT, US",01/30/2014,33.8,37.6,36.3,34.7,93.92,,12.8,,166.88,26.9,0.12,29.17,1.59,8.7,96.9,1009.0,"Mist, Light Snow, Light Rain And Snow, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-01-30T07:39:27-07:00,2014-01-30T17:42:47-07:00,0.0,"Rain, Overcast"
"Salt Lake City, UT, US",01/31/2014,30.0,35.6,32.1,29.0,88.67,,9.2,,215.71,23.0,0.0,0.0,1.51,7.0,91.9,1010.1,"Mist, Fog",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-01-31T07:38:32-07:00,2014-01-31T17:44:01-07:00,0.03,Overcast
"Salt Lake City, UT, US",02/01/2014,28.5,35.0,31.5,24.0,74.23,,10.0,,168.13,21.6,0.0,8.33,1.5,9.3,94.5,1017.3,"Mist, Light Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-01T07:37:34-07:00,2014-02-01T17:45:16-07:00,0.06,Overcast
"Salt Lake City, UT, US",02/02/2014,28.1,35.6,31.7,19.6,61.8,,16.0,,164.96,20.9,0.0,0.0,1.48,9.9,71.3,1017.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-02T07:36:35-07:00,2014-02-02T17:46:30-07:00,0.1,Partially cloudy
"Salt Lake City, UT, US",02/03/2014,24.3,38.8,31.3,20.2,64.22,,13.5,,167.25,15.8,0.0,4.17,1.91,9.9,68.6,1012.1,"Light Snow, Mist",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-03T07:35:34-07:00,2014-02-03T17:47:45-07:00,0.13,Partially cloudy
"Salt Lake City, UT, US",02/04/2014,19.2,31.7,25.8,20.1,80.02,,14.8,,238.54,14.1,0.1,12.5,2.57,8.7,82.6,1016.4,"Mist, Light Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-04T07:34:31-07:00,2014-02-04T17:48:59-07:00,0.16,"Rain, Overcast"
"Salt Lake City, UT, US",02/05/2014,19.1,33.2,24.5,14.6,67.54,,13.7,,215.63,7.5,0.0,0.0,2.21,9.9,64.6,1020.5,Light Snow,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-05T07:33:27-07:00,2014-02-05T17:50:13-07:00,0.2,Partially cloudy
"Salt Lake City, UT, US",02/06/2014,20.9,33.2,26.5,20.2,77.74,,7.0,,145.96,14.8,0.0,0.0,1.59,9.3,93.3,1015.3,Mist,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-06T07:32:21-07:00,2014-02-06T17:51:28-07:00,0.25,Overcast
"Salt Lake City, UT, US",02/07/2014,26.7,42.7,36.8,27.4,70.11,,20.6,27.5,186.38,20.1,0.01,4.17,1.36,9.8,95.9,1010.9,"Light Snow, Mist",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-07T07:31:14-07:00,2014-02-07T17:52:42-07:00,0.26,"Rain, Overcast"
"Salt Lake City, UT, US",02/08/2014,40.8,46.0,43.1,36.0,76.06,,24.1,33.5,168.33,30.7,0.14,54.17,1.22,9.6,99.4,1013.1,"Mist, Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-08T07:30:05-07:00,2014-02-08T17:53:56-07:00,0.29,"Rain, Overcast"
"Salt Lake City, UT, US",02/09/2014,39.3,46.5,44.2,38.8,81.82,,19.5,34.4,146.75,33.3,0.2,33.33,0.33,9.6,94.2,1014.8,"Mist, Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-09T07:28:55-07:00,2014-02-09T17:55:10-07:00,0.33,"Rain, Overcast"
"Salt Lake City, UT, US",02/10/2014,35.1,46.5,40.8,36.4,85.02,,10.0,,193.71,29.2,0.25,29.17,0.36,7.7,80.3,1019.2,"Mist, Rain, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-10T07:27:43-07:00,2014-02-10T17:56:24-07:00,0.36,"Rain, Overcast"
"Salt Lake City, UT, US",02/11/2014,33.3,48.2,39.9,29.4,67.25,,11.3,,158.88,27.5,0.0,0.0,0.23,9.9,73.9,1021.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-11T07:26:30-07:00,2014-02-11T17:57:37-07:00,0.39,Partially cloudy
"Salt Lake City, UT, US",02/12/2014,37.2,48.3,43.5,31.5,63.17,,19.5,26.4,159.5,30.0,0.02,25.0,0.12,9.9,92.2,1019.1,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-12T07:25:15-07:00,2014-02-12T17:58:51-07:00,0.43,"Rain, Overcast"
"Salt Lake City, UT, US",02/13/2014,44.1,60.6,49.2,41.1,75.49,,15.9,42.5,190.79,37.8,0.18,37.5,0.03,9.8,93.8,1016.7,"Lightning Without Thunder, Precipitation In Vicinity, Rain, Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-13T07:24:00-07:00,2014-02-13T18:00:04-07:00,0.46,"Rain, Overcast"
"Salt Lake City, UT, US",02/14/2014,42.8,55.0,49.3,38.5,67.48,,19.2,27.5,128.25,38.5,0.0,16.67,0.0,9.9,94.4,1016.0,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-14T07:22:43-07:00,2014-02-14T18:01:17-07:00,0.5,Overcast
"Salt Lake City, UT, US",02/15/2014,42.5,60.7,52.5,34.1,52.45,,17.3,25.3,134.17,38.8,0.0,0.0,0.0,9.9,98.5,1012.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-15T07:21:25-07:00,2014-02-15T18:02:30-07:00,0.53,Overcast
"Salt Lake City, UT, US",02/16/2014,35.2,58.8,49.8,26.7,44.8,,31.7,41.2,195.79,28.8,0.01,4.17,0.0,9.9,79.0,1012.1,"Mist, Light Snow, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-16T07:20:05-07:00,2014-02-16T18:03:42-07:00,0.56,"Rain, Overcast"
"Salt Lake City, UT, US",02/17/2014,33.3,58.8,43.6,24.0,51.85,,21.6,31.1,157.67,25.8,0.0,0.0,0.0,9.9,47.0,1017.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-17T07:18:45-07:00,2014-02-17T18:04:54-07:00,0.6,Partially cloudy
"Salt Lake City, UT, US",02/18/2014,32.3,53.1,41.9,25.5,56.44,,11.4,,222.79,26.2,0.0,0.0,0.02,9.9,52.4,1017.2,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-18T07:17:23-07:00,2014-02-18T18:06:06-07:00,0.63,Partially cloudy
"Salt Lake City, UT, US",02/19/2014,33.2,51.1,41.0,21.7,48.11,,24.0,32.2,224.0,25.8,0.04,12.5,0.03,9.2,71.3,1011.3,"Ice, Light Snow, Mist, Precipitation In Vicinity, Hail",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-19T07:16:00-07:00,2014-02-19T18:07:18-07:00,0.67,"Rain, Partially cloudy"
"Salt Lake City, UT, US",02/20/2014,31.8,44.0,37.7,14.4,39.19,,11.2,20.8,221.5,25.2,0.0,0.0,0.01,9.9,75.0,1022.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-20T07:14:36-07:00,2014-02-20T18:08:29-07:00,0.7,Partially cloudy
"Salt Lake City, UT, US",02/21/2014,33.8,51.3,43.1,18.5,37.48,,10.4,,160.29,27.7,0.0,0.0,0.0,9.9,66.2,1017.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-21T07:13:11-07:00,2014-02-21T18:09:40-07:00,0.74,Partially cloudy
"Salt Lake City, UT, US",02/22/2014,33.9,53.4,42.2,21.8,46.03,,8.1,,180.13,27.1,0.0,0.0,0.0,9.9,82.8,1014.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-22T07:11:46-07:00,2014-02-22T18:10:51-07:00,0.75,Overcast
"Salt Lake City, UT, US",02/23/2014,35.2,60.2,47.0,22.1,39.32,,10.1,16.1,165.17,28.2,0.0,0.0,0.0,9.9,55.9,1015.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-23T07:10:19-07:00,2014-02-23T18:12:01-07:00,0.81,Partially cloudy
"Salt Lake City, UT, US",02/24/2014,42.4,60.7,50.2,23.6,36.46,,10.2,,176.21,37.6,0.0,0.0,0.0,9.9,83.3,1015.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-24T07:08:51-07:00,2014-02-24T18:13:11-07:00,0.84,Overcast
"Salt Lake City, UT, US",02/25/2014,39.0,62.5,51.1,28.7,43.71,,11.3,,200.96,35.7,0.0,0.0,0.0,9.9,43.1,1014.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-25T07:07:23-07:00,2014-02-25T18:14:21-07:00,0.88,Partially cloudy
"Salt Lake City, UT, US",02/26/2014,39.5,64.4,51.0,36.7,61.22,,10.3,,153.5,34.5,0.0,0.0,0.07,9.9,50.6,1012.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-26T07:05:53-07:00,2014-02-26T18:15:30-07:00,0.91,Partially cloudy
"Salt Lake City, UT, US",02/27/2014,42.3,57.2,48.8,36.6,65.83,,19.3,31.7,170.13,36.1,0.53,37.5,0.1,8.5,95.3,1004.6,"Mist, Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-27T07:04:23-07:00,2014-02-27T18:16:39-07:00,0.95,"Rain, Overcast"
"Salt Lake City, UT, US",02/28/2014,40.9,56.8,47.9,35.0,63.66,,23.8,36.9,155.21,35.2,0.07,12.5,0.03,9.8,83.1,1004.8,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-02-28T07:02:52-07:00,2014-02-28T18:17:48-07:00,0.98,"Rain, Overcast"
"Salt Lake City, UT, US",03/01/2014,46.0,55.5,50.0,35.7,59.86,,32.9,44.2,165.54,39.2,0.08,41.67,0.0,9.8,90.9,1001.9,"Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-01T07:01:20-07:00,2014-03-01T18:18:57-07:00,0.0,"Rain, Overcast"
"Salt Lake City, UT, US",03/02/2014,44.1,56.9,50.0,34.5,58.27,,13.7,20.8,163.29,39.0,0.01,4.17,0.0,9.9,88.2,1012.8,"Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-02T06:59:48-07:00,2014-03-02T18:20:05-07:00,0.05,"Rain, Overcast"
"Salt Lake City, UT, US",03/03/2014,46.6,60.3,53.4,33.7,48.22,,16.9,26.4,187.54,43.1,0.0,0.0,0.0,9.9,83.4,1014.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-03T06:58:15-07:00,2014-03-03T18:21:13-07:00,0.08,Overcast
"Salt Lake City, UT, US",03/04/2014,42.3,51.7,46.4,39.5,77.57,,14.9,19.5,185.21,36.5,0.18,25.0,0.0,9.6,72.7,1014.7,"Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-04T06:56:41-07:00,2014-03-04T18:22:21-07:00,0.11,"Rain, Partially cloudy"
"Salt Lake City, UT, US",03/05/2014,38.9,58.9,49.6,31.7,54.57,,16.0,24.2,149.88,32.1,0.0,0.0,0.0,9.9,66.9,1018.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-05T06:55:07-07:00,2014-03-05T18:23:28-07:00,0.14,Partially cloudy
"Salt Lake City, UT, US",03/06/2014,46.5,60.7,52.6,31.5,48.46,,16.9,31.1,174.83,43.6,0.1,20.83,0.0,9.7,91.5,1012.1,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-06T06:53:32-07:00,2014-03-06T18:24:35-07:00,0.18,"Rain, Overcast"
"Salt Lake City, UT, US",03/07/2014,44.0,51.7,47.0,34.2,63.68,,18.3,23.1,301.83,38.8,0.0,0.0,0.0,9.9,78.7,1018.1,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-07T06:51:57-07:00,2014-03-07T18:25:42-07:00,0.21,Overcast
"Salt Lake City, UT, US",03/08/2014,33.9,56.9,46.4,31.2,58.29,,11.2,19.5,170.17,27.7,0.0,0.0,0.0,9.9,40.1,1026.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-08T06:50:21-07:00,2014-03-08T18:26:48-07:00,0.25,Partially cloudy
"Salt Lake City, UT, US",03/09/2014,39.4,64.0,51.1,30.0,46.8,,13.6,19.5,172.26,32.2,0.0,0.0,0.0,9.9,73.3,1023.2,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-09T07:48:44-06:00,2014-03-09T19:27:55-06:00,0.27,Partially cloudy
"Salt Lake City, UT, US",03/10/2014,44.5,64.4,55.8,25.2,33.66,,23.8,38.7,194.96,36.9,0.0,4.17,0.02,9.9,93.5,1011.5,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-10T07:47:08-06:00,2014-03-10T19:29:01-06:00,0.31,Overcast
"Salt Lake City, UT, US",03/11/2014,37.1,48.3,43.3,29.4,59.33,,18.1,27.5,277.5,29.9,0.04,12.5,0.03,9.6,71.2,1021.4,"Light Snow, Mist, Precipitation In Vicinity, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-11T07:45:30-06:00,2014-03-11T19:30:07-06:00,0.34,"Rain, Partially cloudy"
"Salt Lake City, UT, US",03/12/2014,33.3,55.0,43.5,26.0,52.7,,10.1,24.2,146.83,29.9,0.0,0.0,0.01,9.9,6.7,1026.2,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-12T07:43:53-06:00,2014-03-12T19:31:12-06:00,0.37,Clear
"Salt Lake City, UT, US",03/13/2014,35.1,60.7,46.7,22.8,43.67,,12.6,,177.29,27.9,0.0,0.0,0.0,9.9,23.3,1017.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-13T07:42:15-06:00,2014-03-13T19:32:17-06:00,0.4,Clear
"Salt Lake City, UT, US",03/14/2014,35.6,64.0,49.7,21.9,37.43,,26.3,45.7,177.96,28.5,0.01,8.33,0.0,9.8,35.5,1017.1,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-14T07:40:37-06:00,2014-03-14T19:33:23-06:00,0.44,"Rain, Partially cloudy"
"Salt Lake City, UT, US",03/15/2014,42.8,55.6,49.0,25.4,43.46,,23.9,32.7,230.25,38.2,0.0,0.0,0.0,9.9,28.2,1025.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-15T07:38:58-06:00,2014-03-15T19:34:28-06:00,0.47,Partially cloudy
"Salt Lake City, UT, US",03/16/2014,37.6,65.8,51.4,21.4,33.24,,14.7,,152.61,31.1,0.0,0.0,0.0,9.9,58.2,1025.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-16T07:37:19-06:00,2014-03-16T19:35:32-06:00,0.5,Partially cloudy
"Salt Lake City, UT, US",03/17/2014,37.5,61.9,51.1,19.4,31.13,,36.6,49.9,231.96,30.0,0.0,4.17,0.0,9.5,87.6,1007.0,"Light Snow, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2014-03-17T07:35:40-06:00,2014-03-17T19:36:37-06:00,0.54,Overcast
